date,month,CRPS_1
2011_1,1,10.15043209876543
2011_2,2,18.2545987654321
2011_3,3,5.800154320987643
2011_4,4,78.03447530864199
2011_5,5,25.14518518518516
2011_6,6,231.7079320987655
2011_7,7,223.33851851851864
2011_8,8,32.88404320987647
2011_9,9,41.49558641975304
2011_10,10,10.312839506172836
2011_11,11,21.824753086419754
2011_12,12,4.134475308641976
2012_1,1,3.31043209876543
2012_2,2,9.666820987654317
2012_3,3,22.309043209876513
2012_4,4,41.12447530864198
2012_5,5,26.877407407407386
2012_6,6,36.75570987654322
2012_7,7,31.901851851851845
2012_8,8,47.379598765432036
2012_9,9,49.26780864197525
2012_10,10,10.826172839506167
2012_11,11,17.681419753086423
2012_12,12,27.408919753086437
2013_1,1,7.324876543209877
2013_2,2,15.234598765432098
2013_3,3,11.290154320987638
2013_4,4,12.327808641975317
2013_5,5,8.346296296296288
2013_6,6,17.452376543209887
2013_7,7,119.48629629629626
2013_8,8,98.37070987654315
2013_9,9,40.151141975308605
2013_10,10,9.605061728395057
2013_11,11,16.286975308641978
2013_12,12,6.5700308641975305
2014_1,1,2.933765432098763
2014_2,2,4.9912654320987535
2014_3,3,6.577932098765421
2014_4,4,8.455586419753097
2014_5,5,36.406296296296276
2014_6,6,34.95570987654321
2014_7,7,129.55851851851855
2014_8,8,32.884043209876495
2014_9,9,38.32891975308638
2014_10,10,56.95506172839504
2014_11,11,5.031419753086416
2014_12,12,2.098919753086421
2015_1,1,2.5215432098765422
2015_2,2,4.386820987654316
2015_3,3,6.31793209876542
2015_4,4,12.684475308642
2015_5,5,44.41296296296295
2015_6,6,29.655709876543227
2015_7,7,71.33740740740741
2015_8,8,106.34293209876537
2015_9,9,56.400030864197504
2015_10,10,12.117283950617274
2015_11,11,81.32808641975306
2015_12,12,9.488919753086419
2016_1,1,9.723765432098764
2016_2,2,19.734598765432096
2016_3,3,6.150154320987644
2016_4,4,26.02003086419753
2016_5,5,14.25518518518518
2016_6,6,68.9423765432099
2016_7,7,89.00518518518514
2016_8,8,105.97737654320986
2016_9,9,35.65558641975305
2016_10,10,27.71283950617281
2016_11,11,5.342530864197528
2016_12,12,36.388919753086434
2017_1,1,2.60820987654321
2017_2,2,4.41237654320987
2017_3,3,6.812376543209867
2017_4,4,10.427808641975318
2017_5,5,48.43962962962962
2017_6,6,42.44904320987655
2017_7,7,109.21962962962958
2017_8,8,33.090709876543144
2017_9,9,49.67558641975303
2017_10,10,8.857283950617276
2017_11,11,5.570308641975307
2017_12,12,3.4944753086419755
2018_1,1,3.9359876543209857
2018_2,2,5.540154320987641
2018_3,3,25.76237654320986
2018_4,4,52.19225308641979
2018_5,5,71.60740740740745
2018_6,6,30.795709876543228
2018_7,7,43.54518518518522
2018_8,8,43.82959876543205
2018_9,9,51.41447530864194
2018_10,10,53.6361728395062
2018_11,11,21.081419753086422
2018_12,12,13.444475308641975
2019_1,1,11.654876543209875
2019_2,2,12.307932098765429
2019_3,3,10.59682098765431
2019_4,4,9.116697530864204
2019_5,5,48.59074074074071
2019_6,6,33.67570987654322
2019_7,7,63.34518518518523
2019_8,8,92.12737654320986
2019_9,9,52.5811419753086
2019_10,10,29.159506172839524
2019_11,11,32.22808641975308
2019_12,12,1.9922530864197547
2020_1,1,47.927098765432106
2020_2,2,24.876820987654327
2020_3,3,6.641265432098754
2020_4,4,17.404475308641977
2020_5,5,10.889629629629628
2020_6,6,33.51570987654321
2020_7,7,29.386296296296322
2020_8,8,160.8807098765431
2020_9,9,65.4911419753086
2020_10,10,22.67283950617284
2020_11,11,9.725864197530855
2020_12,12,3.434475308641975
