date,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2012_5,796.67,511.47999999999996,457.13999999999993,452.18000000000006,556.1700000000001,654.6300000000001,825.3099999999997,976.5000000000001,577.14,726.1700000000001,455.12,814.3399999999999,316.94,605.3899999999999,663.1,525.0999999999999,528.52,688.35,630.51,796.9599999999998,772.76,1075.3,539.48,404.72,692.6,,,,,,,,,,,,,,,,,,,,,,,,,,,641.77,969.6399999999999
2012_6,337.0,461.62,675.6400000000001,683.1600000000001,722.76,770.94,530.84,846.3299999999999,832.35,890.5500000000002,790.9,604.98,736.1199999999999,600.98,990.61,895.3300000000002,741.28,606.8,588.9900000000001,547.23,919.6199999999999,522.01,451.63,644.77,711.75,,,,,,,,,,,,,,,,,,,,,,,,,,,684.16,973.9899999999998
2012_7,880.5999999999999,499.98999999999995,649.7700000000001,840.5199999999999,797.43,711.4900000000001,691.0,499.42,865.3599999999999,788.4699999999999,432.40000000000003,269.74,1101.22,425.96999999999997,686.89,393.01,472.1,548.5500000000001,632.6800000000001,912.1999999999998,542.5,787.1899999999999,722.6700000000002,604.7199999999999,899.19,,,,,,,,,,,,,,,,,,,,,,,,,,,666.28,938.9799999999999
2012_8,494.21,409.76000000000005,823.55,684.5799999999999,517.98,504.91,589.03,493.78000000000003,260.18,345.72,539.91,597.16,470.38999999999993,486.7200000000001,317.4,409.5,472.19999999999993,527.25,257.64000000000004,631.75,365.2800000000001,570.6,757.61,474.69,652.3299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,506.19000000000005,657.46
2012_9,187.15,333.88,105.47999999999999,141.66,176.1,353.18999999999994,247.36,245.58,202.9,175.84000000000003,320.58000000000004,371.93,201.05999999999997,308.63,242.27999999999997,230.76999999999998,169.21,338.33000000000004,375.98999999999995,225.28,220.9,251.34,399.5700000000001,186.52999999999997,267.4,,,,,,,,,,,,,,,,,,,,,,,,,,,251.14000000000004,348.31000000000006
2012_10,114.73000000000002,95.53000000000002,158.25,180.36,130.16,151.05000000000004,206.69,138.32,142.0,183.14999999999998,249.57,87.75999999999999,97.19,240.36,254.08000000000004,161.65,197.95000000000002,139.54000000000002,128.32,122.36,108.61000000000001,148.22999999999996,205.83,189.59,226.02999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,162.32999999999998,223.3
2012_11,213.32,153.97,248.28000000000003,211.39999999999998,153.7,126.35000000000001,260.36,237.19,170.86,164.10999999999999,229.55,199.37,271.72,159.79,180.11,156.89,249.7,143.32,139.77,165.95000000000002,116.57999999999998,211.16000000000003,193.03000000000003,244.36999999999998,248.80000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,193.97999999999996,218.56000000000003
2012_12,323.89,338.5,237.55999999999997,171.78999999999996,263.07,254.07,273.88,220.37,255.56,204.7,145.93,218.26999999999998,297.63,198.77999999999997,235.39999999999998,150.76999999999998,210.48,291.8900000000001,262.75,191.57,174.46999999999997,201.59,208.12,173.87,209.57,,,,,,,,,,,,,,,,,,,,,,,,,,,228.58000000000004,240.46
2013_1,196.05000000000004,288.13,287.82,196.09999999999997,224.91999999999996,247.19000000000003,226.09999999999997,299.35,295.96000000000004,333.12,277.68,193.38,261.13,312.73,204.60999999999999,280.19,269.23,328.90999999999997,323.22,260.58000000000004,253.25000000000003,268.06,343.54999999999995,260.39,196.35000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,265.16,291.69
2013_2,328.53999999999996,363.21000000000004,449.99,343.07,317.88,368.79,528.41,457.9,368.23,360.81000000000006,418.03,253.06,383.73,344.78,438.33,367.23,467.90000000000003,366.71,381.6,331.53,523.9399999999999,552.34,365.09999999999997,483.64,444.36,,,,,,,,,,,,,,,,,,,,,,,,,,,400.38,383.04999999999995
2013_3,446.03999999999996,852.73,738.99,398.44999999999993,577.1800000000001,350.20000000000005,819.8699999999999,408.27,738.36,712.55,651.96,568.3199999999999,398.40999999999997,411.19000000000005,526.56,402.0899999999999,484.85,336.47,301.71000000000004,617.56,801.3699999999999,728.5899999999999,519.21,487.3800000000001,505.9099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,551.43,793.1999999999999
2013_4,543.9099999999999,518.17,858.3299999999999,676.26,784.9100000000001,607.1500000000001,630.7299999999999,594.21,905.5900000000001,837.05,523.66,734.95,555.92,1030.36,689.63,614.68,745.5400000000001,744.5400000000002,589.51,1009.5400000000001,979.31,565.98,829.48,616.31,658.71,,,,,,,,,,,,,,,,,,,,,,,,,,,713.79,862.04
2013_5,574.4799999999999,921.8500000000001,473.5,929.82,729.32,996.06,1190.1599999999999,688.54,988.6800000000001,875.5,955.19,756.5999999999999,1011.7299999999999,649.16,814.03,859.0000000000001,571.9100000000001,767.41,585.8299999999999,988.35,834.3800000000001,665.27,667.07,793.71,1040.1599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,813.13,926.3599999999999
2013_6,874.8699999999999,895.19,833.52,915.41,655.06,786.2600000000001,536.74,451.4500000000001,946.72,1030.15,876.2600000000001,717.3600000000001,636.0500000000001,642.72,551.31,664.52,1237.68,684.6699999999998,691.5699999999999,967.17,631.7400000000002,822.41,800.2299999999999,571.7,623.28,,,,,,,,,,,,,,,,,,,,,,,,,,,761.73,854.8399999999999
2013_7,673.3399999999999,732.56,876.9899999999999,806.8999999999997,809.17,579.78,868.6399999999999,762.9699999999999,610.8399999999999,531.15,844.4599999999998,632.5600000000001,761.9499999999999,687.4200000000001,605.4200000000001,502.01000000000005,1052.78,597.73,645.7799999999999,538.12,741.6500000000001,746.4,1206.12,400.6500000000001,587.26,,,,,,,,,,,,,,,,,,,,,,,,,,,712.1500000000001,783.4399999999998
2013_8,421.40999999999997,352.77000000000004,459.0199999999999,799.67,504.64,378.76000000000005,207.92000000000002,472.18999999999994,490.97,411.78000000000003,542.96,251.03,383.53,459.26000000000005,352.89,516.1600000000001,399.19000000000017,562.8400000000001,402.86000000000007,323.5,429.71000000000004,382.64,281.06,275.53999999999996,417.30999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,419.16999999999996,351.91999999999996
2013_9,158.0,194.63,141.18,216.14999999999998,191.66000000000003,313.35,179.85,182.96,106.22,162.19,233.62,203.20000000000002,140.37,165.75,279.41,184.12,183.06999999999996,242.57000000000002,205.04000000000002,190.46000000000004,158.92,136.92,218.23999999999998,183.57000000000002,241.48999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,192.48,246.42999999999998
2013_10,114.71,237.21,114.1,204.18,266.1600000000001,152.59,239.11000000000007,295.4,198.85999999999999,176.62,221.30000000000004,119.39000000000003,132.26999999999998,206.21999999999997,171.56,161.78000000000003,276.14000000000004,202.47000000000003,347.5,122.49000000000001,186.96,129.26000000000002,152.42,291.51000000000005,157.6,,,,,,,,,,,,,,,,,,,,,,,,,,,195.12,135.49
2013_11,234.02,244.39000000000004,193.99,124.46000000000001,147.16,125.11999999999999,159.76,172.98000000000002,198.91,122.36,179.4,212.11,153.46,151.41,140.11,140.04,90.94000000000001,112.46,181.25,142.14999999999998,175.42000000000002,298.43999999999994,138.72,168.60000000000002,153.38,,,,,,,,,,,,,,,,,,,,,,,,,,,166.46,146.0
2013_12,177.54999999999998,280.38,324.67999999999995,227.82999999999998,200.45,187.70000000000005,371.66,146.10000000000002,357.15999999999997,224.45000000000002,177.89000000000001,232.29000000000002,160.67000000000002,319.55000000000007,164.32,200.93,256.26000000000005,187.70999999999998,259.03,154.3,187.5,201.05,207.60000000000002,243.24999999999994,263.38,,,,,,,,,,,,,,,,,,,,,,,,,,,228.57,151.46
2014_1,282.44,332.03000000000003,207.69999999999996,293.09999999999997,257.44000000000005,232.34,292.26,214.34,243.50000000000003,286.55999999999995,241.57,215.12,296.67,270.09,328.91999999999996,261.99,405.9599999999999,181.82000000000002,373.71000000000004,248.5,220.69,420.87,258.87999999999994,343.51,344.90999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,282.22,165.45000000000002
2014_2,280.71000000000004,360.20000000000005,391.73,413.72,446.3299999999999,425.57,480.35,300.67,357.90999999999997,556.6999999999999,379.34000000000003,236.13000000000002,376.03,308.26,239.64000000000001,328.80000000000007,254.43,264.26,342.13,333.64,482.46999999999997,253.68999999999997,261.57,332.01,402.01,,,,,,,,,,,,,,,,,,,,,,,,,,,352.4,241.72
2014_3,393.2,494.23,378.41999999999996,468.28,690.5,566.5300000000001,422.07000000000005,687.3300000000002,415.54,491.51,724.76,291.54999999999995,1024.6100000000001,292.46999999999997,515.38,702.44,381.94,958.32,850.3399999999999,463.33,802.76,876.3000000000001,553.76,460.0,836.9099999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,589.69,316.88
2014_4,524.23,451.69000000000005,841.5899999999999,573.55,719.1099999999999,1066.07,403.11000000000007,592.1,603.54,683.8200000000002,808.0300000000001,947.0900000000001,563.49,717.21,790.6199999999999,629.12,733.49,521.05,748.0600000000002,661.54,1123.35,397.21,555.38,551.3800000000001,771.85,,,,,,,,,,,,,,,,,,,,,,,,,,,679.15,546.0
2014_5,809.1299999999999,677.0800000000002,1120.82,574.18,997.38,738.09,318.34,812.7899999999998,506.00000000000006,613.13,582.5500000000001,1059.87,649.04,709.3299999999999,784.7499999999999,512.6600000000001,764.7099999999999,507.34,555.8599999999999,611.6,570.1500000000001,442.02000000000004,573.8,577.2,1112.5099999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,687.2299999999999,617.1999999999999
2014_6,733.8,651.61,476.21999999999997,1077.16,460.1300000000001,747.1200000000001,671.47,631.1899999999999,948.26,425.53,813.81,815.0400000000001,845.76,977.67,628.47,925.63,542.8499999999999,498.12999999999994,970.5400000000001,961.8499999999999,956.2799999999997,676.1400000000001,647.21,783.67,989.5799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,754.1799999999998,704.56
2014_7,619.96,457.0,861.8399999999999,1078.1999999999998,438.5300000000001,418.56000000000006,573.7899999999998,672.74,584.21,709.6999999999999,907.48,343.26,477.62999999999994,492.1600000000001,491.6300000000001,909.6500000000001,701.43,669.5500000000001,771.5600000000002,841.0800000000002,614.9099999999999,658.69,752.35,550.49,686.6199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,651.3299999999999,641.99
2014_8,513.4399999999999,674.76,286.34999999999997,412.68,481.0900000000001,565.2299999999999,575.96,525.5099999999999,508.65999999999997,468.2199999999999,426.1299999999999,478.49,415.6800000000002,535.3799999999999,627.26,681.1499999999999,419.06,540.0700000000002,799.67,497.01000000000005,485.47,538.2099999999999,663.04,601.3999999999999,576.58,,,,,,,,,,,,,,,,,,,,,,,,,,,531.8600000000001,554.49
2014_9,211.21,178.61,145.98999999999995,208.26,258.89,185.35,172.7,299.87,101.65,277.41,237.85,330.47,254.41000000000003,165.17000000000002,169.17999999999998,208.27999999999997,227.0,251.14000000000004,277.15000000000003,221.57,233.16000000000003,200.16,330.65999999999997,244.31999999999996,313.26000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,228.20000000000005,302.24
2014_10,125.38000000000002,160.58999999999997,136.17000000000002,218.33,119.73000000000002,147.35999999999999,157.59000000000003,170.22,117.00999999999999,154.71999999999997,175.08,87.17,145.64,234.78000000000003,182.31,210.76999999999998,98.14000000000001,160.42000000000002,127.32000000000002,108.65,144.12000000000003,150.26000000000002,142.41,132.66000000000003,190.77,,,,,,,,,,,,,,,,,,,,,,,,,,,151.89,196.08
2014_11,166.36,100.20000000000002,181.32000000000002,193.42,120.38,136.09000000000003,128.23000000000002,168.51999999999998,216.82,173.52999999999997,283.51,182.45,224.60999999999999,109.86999999999999,150.2,158.51,142.38,139.8,168.22000000000003,146.43,194.60999999999999,194.36,171.19,152.01999999999998,103.94,,,,,,,,,,,,,,,,,,,,,,,,,,,164.26000000000002,98.85000000000001
2014_12,157.5,151.76999999999998,175.83,193.52,297.44,278.32,228.34000000000003,185.27999999999997,257.89000000000004,265.53,198.82000000000002,161.25,292.59,283.46,284.03,143.82000000000002,231.5,241.12000000000003,225.18000000000004,152.36,203.79000000000002,319.89,180.73000000000002,103.41,218.82999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,217.23000000000002,146.68000000000006
2015_1,376.92,317.34000000000003,231.23,219.56,362.97,263.39,340.4199999999999,217.46999999999997,272.95,295.64,308.20000000000005,343.12,333.12,259.54,311.47999999999996,191.54999999999998,315.73,427.98,209.1,251.76999999999998,276.39,210.18,316.85,229.7,251.43,,,,,,,,,,,,,,,,,,,,,,,,,,,285.32000000000005,160.34000000000003
2015_2,436.05,221.71000000000004,356.77000000000004,278.02000000000004,388.24,345.14,261.32,410.75,443.4699999999999,428.6099999999999,379.18,294.08,408.40999999999997,330.03999999999996,608.6100000000001,487.68000000000006,416.28999999999996,551.73,377.1499999999999,367.34999999999997,381.09,313.94,346.72,272.34000000000003,245.48000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,373.91999999999996,243.13000000000005
2015_3,352.29999999999995,403.31999999999994,532.8500000000001,414.90000000000003,373.43,528.8599999999999,435.42,594.28,788.0699999999999,536.75,417.5300000000001,412.90999999999997,781.9299999999998,439.87,478.48999999999995,827.93,457.62000000000006,495.01,346.6000000000001,341.99999999999994,579.2,460.52,469.65999999999997,609.1099999999999,490.33000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,502.78,391.1700000000001
2015_4,938.1800000000001,477.14000000000004,961.72,930.4200000000001,834.3299999999999,884.5400000000001,926.6899999999999,1276.83,778.84,958.4599999999998,1124.4,921.4200000000001,724.98,653.53,503.8500000000001,460.21000000000004,673.01,677.3699999999999,864.42,1224.49,1226.95,673.5600000000001,734.0699999999999,676.0799999999999,1051.47,,,,,,,,,,,,,,,,,,,,,,,,,,,846.28,472.0400000000001
2015_5,931.5500000000002,593.55,497.26,611.99,918.3499999999999,594.66,823.5799999999999,772.48,1228.8400000000001,698.09,1103.1100000000001,965.31,633.11,622.8299999999999,1135.12,636.0899999999999,653.8799999999999,868.6899999999998,694.2399999999999,631.5899999999998,1108.57,849.01,842.68,934.76,651.33,,,,,,,,,,,,,,,,,,,,,,,,,,,800.04,430.44
2015_6,913.13,871.62,845.5400000000002,875.71,605.4199999999998,501.56999999999994,910.7299999999999,895.39,953.05,923.8700000000001,519.0200000000001,975.75,686.0200000000001,985.3800000000001,860.12,662.8899999999999,662.13,557.39,841.58,608.1000000000001,1096.2699999999998,929.6899999999999,724.3199999999999,756.3600000000002,1152.18,,,,,,,,,,,,,,,,,,,,,,,,,,,812.57,461.32000000000005
2015_7,596.3799999999999,445.59000000000003,639.2699999999999,507.07000000000005,449.31,820.9300000000001,561.78,697.2900000000001,919.11,431.2,325.72999999999996,1070.5300000000002,701.15,643.0899999999999,359.71000000000004,944.29,635.51,624.56,849.9999999999999,534.3900000000001,628.72,393.59999999999997,625.84,631.28,456.65000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,619.7099999999999,483.28000000000003
2015_8,597.03,390.18,329.35,345.00999999999993,766.5400000000001,472.08000000000004,705.8400000000001,658.31,485.7,467.34999999999997,378.10999999999996,453.6,268.33000000000004,344.79,440.56999999999994,565.53,534.3900000000001,418.75000000000006,237.78999999999996,523.38,345.46,510.14000000000004,355.3799999999999,368.35,557.6899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,460.81,343.04
2015_9,357.26,362.26,250.53,295.23,362.09,306.32,236.48000000000002,264.4,249.31000000000003,258.82,332.04,275.68000000000006,449.74999999999994,221.51000000000002,244.34999999999997,351.77,307.89,258.93,419.58,209.04000000000002,240.18,236.17000000000002,300.49,178.28000000000003,217.50999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,287.35,238.46999999999997
2015_10,165.46,227.99,166.45999999999998,148.44,143.15,168.26999999999998,217.21999999999997,230.36,248.55,187.57000000000002,156.84,183.54999999999998,235.54,128.08999999999997,288.56,214.19,184.08000000000004,290.21,298.35,271.49,173.32,219.01999999999998,203.25,227.94999999999996,163.76,,,,,,,,,,,,,,,,,,,,,,,,,,,205.58000000000004,256.90999999999997
2015_11,290.56,221.05000000000004,319.04999999999995,278.02000000000004,193.14999999999998,201.35000000000002,330.74,139.98999999999995,230.84999999999997,202.85,267.43,212.44,217.98000000000002,239.32000000000002,142.87,196.39000000000004,281.6,291.45,272.29,223.39999999999998,196.41,259.75,382.7800000000001,326.91999999999996,237.73999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,246.23,226.75
2015_12,295.01,120.93,316.88,333.15,178.84999999999997,286.61,146.56,208.92000000000002,206.41,219.24,234.39999999999998,280.2,160.07,289.37,258.66,377.45000000000005,188.39000000000004,235.62,194.52000000000004,350.2099999999999,291.53999999999996,263.88,183.64,285.55000000000007,306.20000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,248.51,208.06
2016_1,282.89,177.32,258.77,285.32000000000005,296.37,349.6,269.02,389.15,326.89,263.75,278.82000000000005,309.9,245.28,300.05,236.09,404.41999999999996,273.23,189.35999999999999,398.69,336.6,222.82000000000005,333.28,329.22,178.35,328.70000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,290.59,254.5
2016_2,172.07999999999998,330.32000000000005,309.31,324.04,461.38000000000005,373.87,342.61,395.37,443.12,310.05,361.15,233.75,343.49999999999994,230.08,332.47,252.27,328.8400000000001,357.8,259.84000000000003,421.89,301.75,353.15999999999997,394.85,271.98,344.06999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,329.95,298.89
2016_3,563.11,545.98,707.1599999999999,656.5699999999999,439.66,372.32,663.35,498.1400000000001,549.9799999999999,601.6600000000001,529.9600000000002,617.27,600.0,643.22,763.6799999999998,787.6700000000001,505.75999999999993,903.6700000000003,751.0799999999999,477.3500000000001,628.8799999999999,679.6399999999999,446.82000000000005,819.37,369.33000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,604.8899999999999,663.0999999999999
2016_4,692.8900000000001,936.55,849.54,583.55,710.7700000000001,737.8600000000001,687.7500000000001,695.5400000000001,548.9000000000001,858.9200000000001,876.0899999999999,445.15999999999997,1112.58,868.6499999999999,925.2100000000002,1575.3899999999999,473.03,723.2500000000001,848.6800000000001,598.5200000000001,631.16,434.42999999999995,1025.8,725.0300000000002,637.1899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,768.1,742.9299999999998
2016_5,896.4000000000001,980.3900000000001,534.14,1367.69,675.73,848.5899999999999,838.9000000000001,914.38,844.11,912.5699999999999,874.51,748.79,878.9300000000001,1274.83,571.4200000000001,589.85,425.6499999999999,733.7300000000002,699.04,593.36,980.63,774.5,696.1400000000001,929.38,884.62,,,,,,,,,,,,,,,,,,,,,,,,,,,818.7299999999999,721.1899999999998
2016_6,864.4800000000002,1112.6200000000001,983.5200000000001,968.8700000000001,770.8800000000002,632.2399999999999,941.4600000000002,695.0699999999999,550.86,833.3799999999999,614.71,393.53,740.7,982.2,982.8299999999999,674.39,423.69,602.41,747.92,1139.8100000000002,1062.42,635.5500000000001,633.54,896.5900000000001,428.13,,,,,,,,,,,,,,,,,,,,,,,,,,,772.4300000000002,733.4099999999999
2016_7,1238.81,872.2700000000001,940.04,840.74,915.71,1009.27,632.22,700.74,734.7,542.59,517.94,538.4300000000001,1043.4099999999996,724.9399999999999,824.0799999999999,618.4399999999999,577.8100000000001,678.9899999999999,868.53,557.2099999999999,1262.8400000000001,951.9400000000002,767.7800000000001,643.5300000000001,972.2,,,,,,,,,,,,,,,,,,,,,,,,,,,799.07,700.5899999999999
2016_8,427.63,407.37,257.21999999999997,443.99999999999994,598.78,450.71000000000015,430.0900000000001,633.5699999999999,440.79999999999995,297.5,450.51,346.56,546.29,433.67,336.1,468.79999999999995,240.14999999999998,610.67,557.57,596.53,504.39000000000004,419.27,162.14000000000001,366.34999999999997,491.97,,,,,,,,,,,,,,,,,,,,,,,,,,,436.7300000000001,341.33000000000004
2016_9,154.59000000000003,143.78999999999996,247.76,164.86,272.9099999999999,193.47,249.78,252.60999999999993,162.95000000000005,292.21000000000004,163.33999999999997,166.98000000000002,310.41,205.99,191.67000000000004,384.9599999999999,223.11000000000004,209.21000000000004,228.27,371.40999999999997,273.90999999999997,333.66999999999996,177.66000000000003,276.66,374.24,,,,,,,,,,,,,,,,,,,,,,,,,,,241.08,246.66
2016_10,271.52,248.2,265.67,234.42999999999998,135.82999999999998,128.74,163.54000000000002,124.49999999999999,185.08000000000004,148.29,149.51000000000002,177.91,103.23999999999998,197.73000000000002,172.71,252.70000000000005,185.73000000000002,182.43,199.72000000000003,104.12,128.26999999999998,181.27999999999997,183.20999999999998,182.81,183.98000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,179.60999999999999,192.56
