date,month,CRPS_1
2011_1,1,8.333888
2011_2,2,7.929791999999994
2011_3,3,7.1905440000000045
2011_4,4,69.47715200000003
2011_5,5,79.74700799999998
2011_6,6,257.542928
2011_7,7,401.17321600000025
2011_8,8,33.19302399999997
2011_9,9,13.163744000000012
2011_10,10,18.160096000000003
2011_11,11,9.568671999999983
2011_12,12,2.001152000000003
2012_1,1,3.7039999999999997
2012_2,2,11.149968000000003
2012_3,3,10.545743999999983
2012_4,4,17.408143999999986
2012_5,5,4.946911999999996
2012_6,6,12.339072000000023
2012_7,7,64.22963199999988
2012_8,8,93.44644799999995
2012_9,9,42.952432000000044
2012_10,10,19.706816
2012_11,11,4.767776000000003
2012_12,12,19.800032000000016
2013_1,1,6.477967999999997
2013_2,2,2.986720000000008
2013_3,3,6.556175999999983
2013_4,4,6.632608000000003
2013_5,5,20.75347199999997
2013_6,6,20.23572799999998
2013_7,7,104.17660799999985
2013_8,8,12.433856000000013
2013_9,9,40.07020799999995
2013_10,10,22.33023999999999
2013_11,11,12.190687999999998
2013_12,12,3.728863999999998
2014_1,1,5.5954239999999995
2014_2,2,6.65211199999999
2014_3,3,6.412735999999999
2014_4,4,10.210383999999998
2014_5,5,16.192671999999984
2014_6,6,7.886128000000014
2014_7,7,79.94782400000003
2014_8,8,23.973856000000104
2014_9,9,31.261919999999993
2014_10,10,78.69068800000001
2014_11,11,5.163263999999998
2014_12,12,2.342031999999999
2015_1,1,3.787776
2015_2,2,5.4756639999999965
2015_3,3,6.528863999999995
2015_4,4,24.166591999999994
2015_5,5,27.442079999999986
2015_6,6,19.20862400000003
2015_7,7,29.196367999999964
2015_8,8,37.37260800000001
2015_9,9,54.77006400000002
2015_10,10,8.905727999999993
2015_11,11,16.600959999999997
2015_12,12,2.8760959999999987
2016_1,1,13.067504000000003
2016_2,2,20.732032
2016_3,3,24.37508799999999
2016_4,4,13.160960000000003
2016_5,5,17.675312000000012
2016_6,6,41.00131200000003
2016_7,7,63.911919999999924
2016_8,8,41.50798400000002
2016_9,9,27.38916799999999
2016_10,10,12.673583999999984
2016_11,11,10.078624000000001
2016_12,12,27.243968000000013
2017_1,1,2.134490580545947
2017_2,2,3.8886774317570225
2017_3,3,5.849300269127246
2017_4,4,8.75933102652824
2017_5,5,26.313014225297962
2017_6,6,23.910626682045333
2017_7,7,61.79137639369464
2017_8,8,30.692033833141203
2017_9,9,20.600326797385623
2017_10,10,23.958904267589396
2017_11,11,5.3438062283737136
2017_12,12,4.53507497116494
2018_1,1,2.8138139177239525
2018_2,2,3.7240599769319562
2018_3,3,6.5777201076508955
2018_4,4,16.17430603613997
2018_5,5,83.30884275278743
2018_6,6,16.367139561707
2018_7,7,18.591822376009276
2018_8,8,119.41198000768927
2018_9,9,22.75862360630527
2018_10,10,28.800988081507125
2018_11,11,13.769723183390994
2018_12,12,8.571626297577852
2019_1,1,14.123863898500591
2019_2,2,6.691507112648965
2019_3,3,5.5680084582852665
2019_4,4,7.385294117647085
2019_5,5,15.839542483660138
2019_6,6,14.868031526335994
2019_7,7,25.86846212994996
2019_8,8,28.175682429834787
2019_9,9,17.147681660899714
2019_10,10,33.04192233756251
2019_11,11,28.816643598615926
2019_12,12,2.2864321414840525
2020_1,1,11.061949250288363
2020_2,2,14.418366013071905
2020_3,3,20.38461745482506
2020_4,4,19.366212995001902
2020_5,5,32.842702806612856
2020_6,6,15.872895040369112
2020_7,7,22.82900807381766
2020_8,8,102.3031795463283
2020_9,9,15.484579008073744
2020_10,10,15.225670895809305
2020_11,11,6.237254901960787
2020_12,12,1.9501345636293697
