date,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,mean,obs
2011_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,76.83000000000001
2011_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,29.980000000000004
2012_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,14.94
2012_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,71.91999999999999
2012_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,187.89
2012_4,174.47000000000003,124.23,87.31,89.39,245.26,162.51000000000002,216.94,115.08000000000001,33.98,250.35000000000008,308.78999999999996,178.94,124.28999999999999,209.59000000000003,142.44,98.19000000000001,142.62,169.75,159.68,169.05
2012_5,267.6,302.41,114.53999999999999,235.26,357.37,281.12,251.5,215.09000000000003,220.51,175.31000000000006,285.69,420.57,239.7,231.23999999999998,240.15000000000003,159.08,209.01999999999998,161.09,242.63,135.13
2012_6,458.59999999999997,341.44000000000005,346.81,423.35,446.2400000000001,509.1400000000001,309.04999999999995,347.79,407.93,289.38000000000005,492.33000000000004,719.95,514.88,1012.5400000000002,407.86999999999995,430.5899999999999,587.0,187.89999999999998,457.38,413.9499999999999
2012_7,684.02,365.99000000000007,873.0600000000001,348.03,470.47000000000014,770.8600000000002,517.06,499.94,276.57,823.73,638.53,659.7800000000002,575.6800000000001,987.8100000000002,681.79,552.6899999999999,648.8500000000001,414.0899999999999,599.39,665.6199999999999
2012_8,451.67,271.89000000000004,617.82,145.06,264.38,595.1500000000002,689.99,581.6600000000001,137.04,682.03,628.95,407.25000000000006,514.52,134.51000000000005,719.9399999999998,287.17,230.25000000000006,661.56,445.61,506.39
2012_9,109.14,202.51000000000005,50.900000000000006,90.15000000000002,109.96000000000001,197.62,466.38000000000005,300.85,156.70000000000002,127.94,354.22,152.13000000000002,335.55,88.26,353.0099999999999,87.19000000000001,93.03999999999999,402.71999999999997,204.35000000000002,222.54
2012_10,59.68,187.68,39.550000000000004,86.84,68.47,84.27,133.07999999999998,29.770000000000007,101.56000000000002,65.39999999999999,92.1,33.0,82.99999999999999,112.04,45.81,34.51,95.26,42.96000000000001,77.5,104.47
2012_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,97.42000000000002
2012_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,74.95000000000002
2013_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,72.23000000000002
2013_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,92.78999999999999
2013_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,121.63
2013_4,174.47000000000003,124.23,87.31,89.39,245.26,162.51000000000002,216.94,115.08000000000001,33.98,250.35000000000008,308.78999999999996,178.94,124.28999999999999,209.59000000000003,142.44,98.19000000000001,142.62,169.75,159.68,170.55
2013_5,267.6,302.41,114.53999999999999,235.26,357.37,281.12,251.5,215.09000000000003,220.51,175.31000000000006,285.69,420.57,239.7,231.23999999999998,240.15000000000003,159.08,209.01999999999998,161.09,242.63,217.53999999999996
2013_6,458.59999999999997,341.44000000000005,346.81,423.35,446.2400000000001,509.1400000000001,309.04999999999995,347.79,407.93,289.38000000000005,492.33000000000004,719.95,514.88,1012.5400000000002,407.86999999999995,430.5899999999999,587.0,187.89999999999998,457.38,573.74
2013_7,684.02,365.99000000000007,873.0600000000001,348.03,470.47000000000014,770.8600000000002,517.06,499.94,276.57,823.73,638.53,659.7800000000002,575.6800000000001,987.8100000000002,681.79,552.6899999999999,648.8500000000001,414.0899999999999,599.39,571.78
2013_8,451.67,271.89000000000004,617.82,145.06,264.38,595.1500000000002,689.99,581.6600000000001,137.04,682.03,628.95,407.25000000000006,514.52,134.51000000000005,719.9399999999998,287.17,230.25000000000006,661.56,445.61,254.79
2013_9,109.14,202.51000000000005,50.900000000000006,90.15000000000002,109.96000000000001,197.62,466.38000000000005,300.85,156.70000000000002,127.94,354.22,152.13000000000002,335.55,88.26,353.0099999999999,87.19000000000001,93.03999999999999,402.71999999999997,204.35000000000002,163.35
2013_10,59.68,187.68,39.550000000000004,86.84,68.47,84.27,133.07999999999998,29.770000000000007,101.56000000000002,65.39999999999999,92.1,33.0,82.99999999999999,112.04,45.81,34.51,95.26,42.96000000000001,77.5,74.62
2013_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,70.82000000000001
2013_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,34.77
2014_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,38.36000000000001
2014_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,62.92
2014_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,90.59
2014_4,174.47000000000003,124.23,87.31,89.39,245.26,162.51000000000002,216.94,115.08000000000001,33.98,250.35000000000008,308.78999999999996,178.94,124.28999999999999,209.59000000000003,142.44,98.19000000000001,142.62,169.75,159.68,90.27000000000001
2014_5,267.6,302.41,114.53999999999999,235.26,357.37,281.12,251.5,215.09000000000003,220.51,175.31000000000006,285.69,420.57,239.7,231.23999999999998,240.15000000000003,159.08,209.01999999999998,161.09,242.63,125.03
2014_6,458.59999999999997,341.44000000000005,346.81,423.35,446.2400000000001,509.1400000000001,309.04999999999995,347.79,407.93,289.38000000000005,492.33000000000004,719.95,514.88,1012.5400000000002,407.86999999999995,430.5899999999999,587.0,187.89999999999998,457.38,189.79000000000002
2014_7,684.02,365.99000000000007,873.0600000000001,348.03,470.47000000000014,770.8600000000002,517.06,499.94,276.57,823.73,638.53,659.7800000000002,575.6800000000001,987.8100000000002,681.79,552.6899999999999,648.8500000000001,414.0899999999999,599.39,367.19999999999993
2014_8,451.67,271.89000000000004,617.82,145.06,264.38,595.1500000000002,689.99,581.6600000000001,137.04,682.03,628.95,407.25000000000006,514.52,134.51000000000005,719.9399999999998,287.17,230.25000000000006,661.56,445.61,390.90999999999997
2014_9,109.14,202.51000000000005,50.900000000000006,90.15000000000002,109.96000000000001,197.62,466.38000000000005,300.85,156.70000000000002,127.94,354.22,152.13000000000002,335.55,88.26,353.0099999999999,87.19000000000001,93.03999999999999,402.71999999999997,204.35000000000002,248.82999999999998
2014_10,59.68,187.68,39.550000000000004,86.84,68.47,84.27,133.07999999999998,29.770000000000007,101.56000000000002,65.39999999999999,92.1,33.0,82.99999999999999,112.04,45.81,34.51,95.26,42.96000000000001,77.5,149.82
2014_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,39.72
2014_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,27.45
2015_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,32.5
2015_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,45.44000000000001
2015_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,100.42000000000004
2015_4,174.47000000000003,124.23,87.31,89.39,245.26,162.51000000000002,216.94,115.08000000000001,33.98,250.35000000000008,308.78999999999996,178.94,124.28999999999999,209.59000000000003,142.44,98.19000000000001,142.62,169.75,159.68,101.21000000000004
2015_5,267.6,302.41,114.53999999999999,235.26,357.37,281.12,251.5,215.09000000000003,220.51,175.31000000000006,285.69,420.57,239.7,231.23999999999998,240.15000000000003,159.08,209.01999999999998,161.09,242.63,123.9
2015_6,458.59999999999997,341.44000000000005,346.81,423.35,446.2400000000001,509.1400000000001,309.04999999999995,347.79,407.93,289.38000000000005,492.33000000000004,719.95,514.88,1012.5400000000002,407.86999999999995,430.5899999999999,587.0,187.89999999999998,457.38,263.33000000000004
2015_7,684.02,365.99000000000007,873.0600000000001,348.03,470.47000000000014,770.8600000000002,517.06,499.94,276.57,823.73,638.53,659.7800000000002,575.6800000000001,987.8100000000002,681.79,552.6899999999999,648.8500000000001,414.0899999999999,599.39,274.35
2015_8,451.67,271.89000000000004,617.82,145.06,264.38,595.1500000000002,689.99,581.6600000000001,137.04,682.03,628.95,407.25000000000006,514.52,134.51000000000005,719.9399999999998,287.17,230.25000000000006,661.56,445.61,139.69
2015_9,109.14,202.51000000000005,50.900000000000006,90.15000000000002,109.96000000000001,197.62,466.38000000000005,300.85,156.70000000000002,127.94,354.22,152.13000000000002,335.55,88.26,353.0099999999999,87.19000000000001,93.03999999999999,402.71999999999997,204.35000000000002,90.48999999999998
2015_10,59.68,187.68,39.550000000000004,86.84,68.47,84.27,133.07999999999998,29.770000000000007,101.56000000000002,65.39999999999999,92.1,33.0,82.99999999999999,112.04,45.81,34.51,95.26,42.96000000000001,77.5,176.73999999999998
2015_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,145.04999999999998
2015_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,29.54
2016_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,53.56
2016_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,78.77000000000001
2016_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,127.89
2016_4,174.47000000000003,124.23,87.31,89.39,245.26,162.51000000000002,216.94,115.08000000000001,33.98,250.35000000000008,308.78999999999996,178.94,124.28999999999999,209.59000000000003,142.44,98.19000000000001,142.62,169.75,159.68,172.8
2016_5,267.6,302.41,114.53999999999999,235.26,357.37,281.12,251.5,215.09000000000003,220.51,175.31000000000006,285.69,420.57,239.7,231.23999999999998,240.15000000000003,159.08,209.01999999999998,161.09,242.63,120.37
2016_6,458.59999999999997,341.44000000000005,346.81,423.35,446.2400000000001,509.1400000000001,309.04999999999995,347.79,407.93,289.38000000000005,492.33000000000004,719.95,514.88,1012.5400000000002,407.86999999999995,430.5899999999999,587.0,187.89999999999998,457.38,462.1599999999999
2016_7,684.02,365.99000000000007,873.0600000000001,348.03,470.47000000000014,770.8600000000002,517.06,499.94,276.57,823.73,638.53,659.7800000000002,575.6800000000001,987.8100000000002,681.79,552.6899999999999,648.8500000000001,414.0899999999999,599.39,522.81
2016_8,451.67,271.89000000000004,617.82,145.06,264.38,595.1500000000002,689.99,581.6600000000001,137.04,682.03,628.95,407.25000000000006,514.52,134.51000000000005,719.9399999999998,287.17,230.25000000000006,661.56,445.61,185.98000000000005
2016_9,109.14,202.51000000000005,50.900000000000006,90.15000000000002,109.96000000000001,197.62,466.38000000000005,300.85,156.70000000000002,127.94,354.22,152.13000000000002,335.55,88.26,353.0099999999999,87.19000000000001,93.03999999999999,402.71999999999997,204.35000000000002,163.27999999999997
2016_10,59.68,187.68,39.550000000000004,86.84,68.47,84.27,133.07999999999998,29.770000000000007,101.56000000000002,65.39999999999999,92.1,33.0,82.99999999999999,112.04,45.81,34.51,95.26,42.96000000000001,77.5,99.76999999999998
2016_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,70.08000000000001
2016_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,68.88000000000001
2017_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,37.21
2017_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,47.18000000000001
2017_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,90.29000000000002
2017_4,174.47000000000003,124.23,87.31,89.39,245.26,162.51000000000002,216.94,115.08000000000001,33.98,250.35000000000008,308.78999999999996,178.94,124.28999999999999,209.59000000000003,142.44,98.19000000000001,142.62,169.75,159.68,89.91000000000001
2017_5,267.6,302.41,114.53999999999999,235.26,357.37,281.12,251.5,215.09000000000003,220.51,175.31000000000006,285.69,420.57,239.7,231.23999999999998,240.15000000000003,159.08,209.01999999999998,161.09,242.63,100.17999999999999
2017_6,458.59999999999997,341.44000000000005,346.81,423.35,446.2400000000001,509.1400000000001,309.04999999999995,347.79,407.93,289.38000000000005,492.33000000000004,719.95,514.88,1012.5400000000002,407.86999999999995,430.5899999999999,587.0,187.89999999999998,457.38,518.12
2017_7,684.02,365.99000000000007,873.0600000000001,348.03,470.47000000000014,770.8600000000002,517.06,499.94,276.57,823.73,638.53,659.7800000000002,575.6800000000001,987.8100000000002,681.79,552.6899999999999,648.8500000000001,414.0899999999999,599.39,695.68
2017_8,451.67,271.89000000000004,617.82,145.06,264.38,595.1500000000002,689.99,581.6600000000001,137.04,682.03,628.95,407.25000000000006,514.52,134.51000000000005,719.9399999999998,287.17,230.25000000000006,661.56,445.61,296.46
2017_9,109.14,202.51000000000005,50.900000000000006,90.15000000000002,109.96000000000001,197.62,466.38000000000005,300.85,156.70000000000002,127.94,354.22,152.13000000000002,335.55,88.26,353.0099999999999,87.19000000000001,93.03999999999999,402.71999999999997,204.35000000000002,73.91
2017_10,59.68,187.68,39.550000000000004,86.84,68.47,84.27,133.07999999999998,29.770000000000007,101.56000000000002,65.39999999999999,92.1,33.0,82.99999999999999,112.04,45.81,34.51,95.26,42.96000000000001,77.5,60.0
2017_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,45.22
2017_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,27.489999999999995
2018_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,37.67
2018_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,100.28
2018_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,206.56
2018_4,174.47000000000003,124.23,87.31,89.39,245.26,162.51000000000002,216.94,115.08000000000001,33.98,250.35000000000008,308.78999999999996,178.94,124.28999999999999,209.59000000000003,142.44,98.19000000000001,142.62,169.75,159.68,318.1400000000001
2018_5,267.6,302.41,114.53999999999999,235.26,357.37,281.12,251.5,215.09000000000003,220.51,175.31000000000006,285.69,420.57,239.7,231.23999999999998,240.15000000000003,159.08,209.01999999999998,161.09,242.63,278.93000000000006
2018_6,458.59999999999997,341.44000000000005,346.81,423.35,446.2400000000001,509.1400000000001,309.04999999999995,347.79,407.93,289.38000000000005,492.33000000000004,719.95,514.88,1012.5400000000002,407.86999999999995,430.5899999999999,587.0,187.89999999999998,457.38,305.19999999999993
2018_7,684.02,365.99000000000007,873.0600000000001,348.03,470.47000000000014,770.8600000000002,517.06,499.94,276.57,823.73,638.53,659.7800000000002,575.6800000000001,987.8100000000002,681.79,552.6899999999999,648.8500000000001,414.0899999999999,599.39,537.28
2018_8,451.67,271.89000000000004,617.82,145.06,264.38,595.1500000000002,689.99,581.6600000000001,137.04,682.03,628.95,407.25000000000006,514.52,134.51000000000005,719.9399999999998,287.17,230.25000000000006,661.56,445.61,502.18000000000006
2018_9,109.14,202.51000000000005,50.900000000000006,90.15000000000002,109.96000000000001,197.62,466.38000000000005,300.85,156.70000000000002,127.94,354.22,152.13000000000002,335.55,88.26,353.0099999999999,87.19000000000001,93.03999999999999,402.71999999999997,204.35000000000002,295.25000000000006
2018_10,59.68,187.68,39.550000000000004,86.84,68.47,84.27,133.07999999999998,29.770000000000007,101.56000000000002,65.39999999999999,92.1,33.0,82.99999999999999,112.04,45.81,34.51,95.26,42.96000000000001,77.5,176.86000000000004
2018_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,88.0
2018_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,31.959999999999997
2019_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,40.39
2019_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,86.84
2019_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,107.07
2019_4,174.47000000000003,124.23,87.31,89.39,245.26,162.51000000000002,216.94,115.08000000000001,33.98,250.35000000000008,308.78999999999996,178.94,124.28999999999999,209.59000000000003,142.44,98.19000000000001,142.62,169.75,159.68,82.44
2019_5,267.6,302.41,114.53999999999999,235.26,357.37,281.12,251.5,215.09000000000003,220.51,175.31000000000006,285.69,420.57,239.7,231.23999999999998,240.15000000000003,159.08,209.01999999999998,161.09,242.63,113.17
2019_6,458.59999999999997,341.44000000000005,346.81,423.35,446.2400000000001,509.1400000000001,309.04999999999995,347.79,407.93,289.38000000000005,492.33000000000004,719.95,514.88,1012.5400000000002,407.86999999999995,430.5899999999999,587.0,187.89999999999998,457.38,268.45
2019_7,684.02,365.99000000000007,873.0600000000001,348.03,470.47000000000014,770.8600000000002,517.06,499.94,276.57,823.73,638.53,659.7800000000002,575.6800000000001,987.8100000000002,681.79,552.6899999999999,648.8500000000001,414.0899999999999,599.39,304.06999999999994
2019_8,451.67,271.89000000000004,617.82,145.06,264.38,595.1500000000002,689.99,581.6600000000001,137.04,682.03,628.95,407.25000000000006,514.52,134.51000000000005,719.9399999999998,287.17,230.25000000000006,661.56,445.61,304.9
2019_9,109.14,202.51000000000005,50.900000000000006,90.15000000000002,109.96000000000001,197.62,466.38000000000005,300.85,156.70000000000002,127.94,354.22,152.13000000000002,335.55,88.26,353.0099999999999,87.19000000000001,93.03999999999999,402.71999999999997,204.35000000000002,266.27000000000004
2019_10,59.68,187.68,39.550000000000004,86.84,68.47,84.27,133.07999999999998,29.770000000000007,101.56000000000002,65.39999999999999,92.1,33.0,82.99999999999999,112.04,45.81,34.51,95.26,42.96000000000001,77.5,156.78000000000003
2019_11,41.29,35.79,15.85,27.169999999999995,76.42,21.84,17.249999999999993,19.82,22.419999999999998,54.660000000000004,75.91,49.67,26.09,72.05,33.18,39.35,83.81000000000002,34.46,41.5,82.62
2019_12,24.66,26.339999999999996,12.689999999999998,22.549999999999997,33.2,23.38000000000001,7.7799999999999985,22.739999999999995,48.339999999999996,91.68,31.209999999999994,28.89,16.68,36.81,20.269999999999996,52.65,36.69000000000001,56.24999999999999,32.93,86.23
2020_1,48.519999999999996,30.539999999999992,15.419999999999998,22.869999999999997,29.32,41.68000000000001,4.66,20.899999999999995,84.35,49.12000000000001,71.32000000000001,41.300000000000004,35.5,52.739999999999995,32.660000000000004,32.18,31.89,99.0,41.33,129.64000000000001
2020_2,55.78999999999999,48.129999999999995,31.800000000000004,47.46,29.369999999999994,34.2,34.78999999999999,13.809999999999999,73.21000000000001,20.30999999999999,93.97000000000001,61.96000000000001,81.54000000000002,40.22,144.84,65.49000000000001,85.67,147.29999999999998,61.66,80.73000000000002
2020_3,74.3,62.47,66.21000000000001,91.17,43.379999999999995,95.53000000000002,134.78,54.25,41.510000000000005,168.39000000000001,221.68000000000004,106.53999999999999,122.39000000000001,113.61000000000001,140.38,98.11000000000001,110.88,154.36,105.56,52.77000000000001
