date,sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,mean,obs
2011_1,161.21000000000004,230.34000000000006,89.19,176.69,214.83999999999997,197.94,200.38000000000002,225.56,97.60000000000001,211.73000000000002,120.80000000000001,249.07000000000002,199.39000000000001,123.96,145.93,150.98000000000002,80.25999999999999,143.22,177.73000000000002,145.43,175.34000000000003,146.3,82.89000000000001,200.38000000000005,133.94,,,,,,,,,,,,,,,,,,,,,,,,,,,163.21,248.10000000000002
2011_2,272.52000000000004,284.37,298.53,191.55999999999997,159.9,293.53999999999996,216.29000000000002,258.39,260.84,178.40000000000003,200.08999999999997,224.31,276.1,294.46999999999997,150.57999999999998,223.18,107.7,221.35999999999996,437.36,300.16999999999996,247.16000000000003,214.29000000000002,216.19000000000003,218.76,207.15999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,238.18,377.53999999999996
2011_3,247.30999999999997,339.21000000000004,447.26,369.67999999999995,307.90000000000003,451.58,252.46999999999997,326.54,149.26999999999998,232.88,239.63000000000005,328.30000000000007,389.68000000000006,338.00000000000006,206.89000000000001,377.35,268.43,213.86,482.17999999999995,368.69000000000005,313.44000000000005,399.40999999999997,269.81,364.52,438.44000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,324.89,743.35
2011_4,421.53999999999996,460.15999999999997,862.78,679.2,450.85,653.17,436.94,828.75,312.33000000000004,411.91999999999996,409.03000000000003,661.4200000000001,596.79,421.65,372.09999999999997,336.45,408.45000000000005,476.05999999999995,407.64,528.6800000000001,406.2600000000001,458.9000000000001,583.84,435.01,447.38000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,498.74,1284.5800000000002
2011_5,513.89,395.18,715.25,579.84,465.95000000000005,694.5899999999999,598.5100000000002,383.83,576.8700000000001,810.78,500.04,562.59,1020.5799999999999,246.76000000000005,562.2700000000001,532.3199999999999,416.69000000000005,453.21,254.96000000000004,549.57,581.13,602.51,702.7399999999999,797.0899999999999,820.25,,,,,,,,,,,,,,,,,,,,,,,,,,,573.49,1393.3400000000001
2011_6,374.76,407.25000000000006,517.53,429.63,755.0899999999999,666.2000000000002,571.93,619.4200000000001,804.51,700.15,885.9800000000001,892.44,763.8900000000001,643.9300000000001,556.03,759.28,755.4000000000001,736.5500000000001,1102.5700000000002,599.65,728.1899999999999,549.1,498.78,604.0100000000001,543.09,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6100000000001,1404.54
2011_7,490.05,358.84,680.75,554.0,459.53,315.4100000000001,593.73,443.8299999999999,629.6100000000001,406.4200000000001,372.01000000000005,594.7900000000001,395.32000000000005,557.85,306.12000000000006,339.92,447.94,601.27,498.79,471.09000000000015,480.04999999999995,761.61,318.71,450.5,668.19,,,,,,,,,,,,,,,,,,,,,,,,,,,487.84999999999997,1041.3799999999999
2011_8,534.9599999999999,488.9900000000001,501.28000000000003,406.68,406.86,413.15999999999997,461.07000000000016,469.10000000000014,405.23,371.81,340.90999999999997,436.84999999999997,561.38,476.47,269.56999999999994,457.83,389.64,443.87,295.62000000000006,441.22999999999985,307.81000000000006,605.2000000000002,270.55,496.64,440.5,,,,,,,,,,,,,,,,,,,,,,,,,,,427.72999999999996,526.0699999999999
2011_9,370.62999999999994,265.65,298.61,306.84000000000003,300.57,230.13,199.52,144.55999999999997,362.5199999999999,285.59999999999997,223.08999999999997,413.73,129.18,211.19,330.80999999999995,326.32000000000005,302.12,177.46000000000004,184.21,438.3399999999999,225.86,184.24,370.91,304.5100000000001,203.96999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,271.61,270.97999999999996
2011_10,95.97,109.53999999999999,126.74999999999999,143.37000000000003,166.63000000000002,133.81,106.56,100.38,112.38999999999999,122.94999999999999,89.1,218.07,91.91,97.54,226.18,126.86999999999999,126.00999999999999,74.1,156.07999999999998,165.06,162.51,90.36000000000001,127.82,148.82999999999998,80.73000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,127.97000000000001,139.05000000000004
